1.497178212604737491e+00 -5.700621826134817383e-01
1.978928666665749070e-01 8.083510620238028022e-01
7.585126079845393443e-01 4.727628896870745834e-01
4.418361327725190413e-01 1.129302243799264804e+00
1.196476786086743349e+00 4.913703547985450587e-02
1.112626658888144805e-02 1.005601726997272349e+00
1.877199878823445411e+00 -2.463524937904280065e-01
1.521448211228304981e+00 -3.173862463160687097e-01
-7.707350023280176154e-01 5.752055338774787474e-01
1.856743938110203829e-01 1.068798629551902302e+00
-2.705735900706615071e-01 1.079767835745628624e+00
8.875696086393769502e-01 1.866953415370738445e-01
1.979075974159297147e+00 5.356253703318629711e-01
1.077389797821018735e+00 -3.138486724641310621e-01
6.952401753825998565e-01 1.947026894252807949e-01
8.191562654042268132e-01 8.702900295664070529e-02
7.519761911401670051e-01 8.577149525782441497e-01
1.393961885542132295e+00 -3.886090758231671716e-01
5.500900617032834505e-01 8.177327888745427042e-01
-5.367991827931999776e-02 5.365757250387175326e-01
1.305783834530123366e+00 -4.060023355107808540e-01
1.931306173135191262e+00 4.835206738831631101e-01
-1.152342462314986660e-01 1.685536279568632390e-01
-1.319643421962464203e-01 3.908596360360814259e-01
1.755318573652598024e+00 -5.085134115343853400e-02
9.888838660001563197e-01 3.339395676287604253e-01
1.314707299873495661e+00 -6.577859669246590713e-01
1.108848645844084935e+00 -6.124232766519648319e-01
1.173847368590898110e+00 1.032699281668662816e-02
-5.577755625328583156e-01 1.039338206760394678e+00
3.247807584461833152e-01 1.112305470691303810e+00
-8.412103384930553762e-01 4.069485483019439354e-01
-7.480553919951979935e-01 7.296247154516368738e-01
1.790064368099207215e+00 -1.560326670181766961e-01
1.323121619831701734e+00 1.619907844979626421e-01
9.778333080654596499e-01 5.270213941092358745e-01
2.236229407565437644e+00 3.519275738986806790e-01
8.241139507700439015e-01 -4.763552675515306811e-01
1.329350225191917145e+00 -3.271381438373455186e-01
4.682789936524869856e-01 1.154863061398677393e-01
-2.772585541512246343e-01 1.052788013181091831e+00
9.753847963151450751e-01 1.186586099037512110e-02
3.348600512028118703e-01 9.504018447399292802e-01
-7.317785242053274075e-01 5.135224412123799986e-01
-2.232603736870577005e-01 4.250570248381617122e-01
9.291674937946936552e-01 6.773134623000456322e-01
8.145050128509615517e-01 -7.959792318648681864e-01
4.470548027697893723e-01 -2.545375357343156453e-01
2.265196754817881408e-01 -2.109780283956018687e-01
1.075247538580533790e+00 -5.437842726281677530e-01
1.239417986540023442e+00 -3.349609606470189682e-01
-1.872565189565614241e-01 9.736768261033148519e-01
-6.430382452735508014e-01 9.717945044912119634e-01
2.234318747016127205e+00 -1.495474955237959813e-01
1.446089776983134456e+00 -4.545532683637243943e-01
5.002925739598451660e-01 -3.140431435795932313e-01
2.890463370204650051e-01 9.819983663058555745e-01
2.074555991163315571e+00 2.361130144011331089e-01
-5.440222851115236180e-01 5.847254299048419979e-01
1.658591850168171511e-01 5.913388702876404279e-02
1.708913262542308131e-02 1.397249228900962814e+00
-1.066216416530739952e+00 -3.185480967262690338e-02
-9.065004259776818785e-01 9.527566588571840800e-01
8.819638594960216293e-01 3.492944040205954170e-01
9.220905167189662466e-01 -6.638055935759171744e-01
1.503373299286222320e+00 -2.390316082363916350e-01
1.835237706822090864e+00 3.547602666118496173e-02
2.458206247403673939e-01 9.968073170486804746e-02
8.979298902401322557e-01 1.063235098377690035e-01
-7.381834575649141861e-02 3.301345790117573564e-01
3.532373596545141936e-01 -2.681511708238235592e-01
-7.393901236175695058e-01 6.856718156982177792e-01
1.933215320590451647e+00 1.018356803588270632e-01
1.623717260641613258e+00 -2.307460738506391107e-01
9.660458369496016662e-01 1.267938059039870335e-01
5.448817934219820636e-01 -3.743792654471691517e-01
2.775110805219305199e-03 2.155834019644588262e-02
2.185816175352548463e-01 -1.083238424147717760e-01
1.402865588231140492e+00 -1.560579258669101133e-01
1.535476109490670149e+00 -5.157870298244586760e-01
1.636315583109895888e+00 -3.879782269947243400e-02
2.258986503832035808e+00 2.555748174949318274e-01
3.669825101637300135e-02 -1.509100855483982151e-01
-1.985325778606204516e-01 8.031327075726879539e-01
4.095070237252589895e-01 -1.193671654762909762e-01
2.826849635876981792e-01 -3.712502299304026865e-01
-5.025418835019263009e-02 7.123565626342356349e-01
8.830835270255849023e-01 7.609718844429620432e-01
6.779644099106888477e-01 5.565853351420571027e-01
1.368692463700355022e-01 8.784977541003881063e-01
-1.275210259939735247e-01 1.078779507703092833e+00
-7.673809991356709270e-01 8.074735971207995799e-01
1.075299583780114254e+00 -9.121466526395621832e-02
5.925746361522186145e-01 -3.058164742108330780e-01
1.316978856953899824e-01 -2.717030798905556432e-02
1.988217231606928204e+00 2.218831118443552464e-01
-5.281840855386751299e-01 8.295160984871500220e-01
1.521675171182464537e+00 -1.851618138602606489e-01
-2.080913364233002646e-02 1.264124782506950595e+00
-9.808743681666945990e-01 5.940073527278875998e-02
-8.162739463594015366e-01 5.589133108985732123e-01
3.708239181932063699e-01 -1.704132546635414303e-01
1.789076897056805615e+00 1.994137079969708903e-01
1.634338751296761982e+00 1.228036339147932643e-01
1.751454493328696627e+00 -2.064096671985704845e-01
3.915388484671401548e-01 -2.617299234392417850e-01
8.253081581757907292e-01 -6.764952102175355586e-01
8.043068468925046455e-02 9.365674245403976528e-01
1.629048777100170264e+00 -3.555458491191628156e-01
1.897463476222191581e+00 4.165338659011299516e-01
1.116907143037916050e+00 -4.063466870486765470e-01
2.206862599629833888e+00 1.648070165914405638e-01
4.486117210727310622e-01 -4.122460897131266511e-01
-6.127225188210275730e-01 7.343143992088283500e-01
1.617387133841063029e+00 -2.046180927305660258e-01
1.898584121492899790e+00 6.462753644500873751e-01
2.078351791792794889e-01 7.111155987258335753e-02
1.599121673859857484e+00 2.670431708126003167e-03
1.636777610434219987e+00 -3.990873082650699954e-01
5.840266950403764090e-01 9.237054963071235081e-01
8.532290170160046205e-01 -3.045328035840544900e-01
1.442230497577780879e+00 -3.609440383244112427e-01
2.377438466144095597e-01 1.499161566883281393e-01
5.256295935292204513e-01 -4.031971303245746041e-01
-8.679002859533156977e-01 3.697226429757203281e-01
3.084439490873883138e-01 -3.318616419018564634e-01
9.416941297267652500e-01 6.239793283658808809e-01
3.233799144888215293e-01 -1.717662349257144672e-01
8.045564183259251712e-01 7.554057920988374031e-01
4.311226585513001919e-02 -1.280104731978903565e-01
3.051957666538153147e-01 8.835568332649446077e-01
-6.410404676961026782e-01 9.472227231450592866e-01
1.130599910497219085e+00 -5.187837284203985488e-01
-5.234569102474148083e-01 7.841838135235056351e-01
-3.375697427538364437e-01 8.718761972454012188e-01
1.864629042640424395e+00 9.733702732563320748e-02
1.025022788403989971e+00 -5.362406337960373692e-01
2.206486891758495883e+00 1.441021169886524400e-01
5.270109288115937263e-02 6.104783709218168930e-01
-5.213201911911796715e-01 9.142394108935110175e-01
-2.726971039852739143e-01 4.104224899885474120e-01
1.033168185048367382e+00 9.941389670797615152e-02
5.214921037794855163e-01 1.047983735287031148e+00
4.722436726488743464e-02 8.510210507391381407e-01
6.998601778125639328e-01 3.700609206441751731e-01
-8.101221296574928621e-02 1.028124276826710704e+00
1.617031420874773140e+00 9.455260199076971628e-02
7.605780828043204878e-01 9.225710886923856879e-01
7.262809281923616744e-01 9.691417450423527313e-01
-1.013345613605279416e+00 3.328864137452882677e-01
1.180892549358958377e-01 1.056145454076063972e+00
-2.857473968273029907e-01 7.975110803612337484e-01
-1.037385648614553013e-01 -1.407832743681984022e-01
6.099683917562802593e-01 6.317984350805441185e-01
-6.387012994111100905e-01 6.974413358330480150e-01
-3.029326856522753242e-01 8.879231937886932213e-01
-5.164429194573434412e-01 7.370944376010741816e-01
8.289990710177125299e-01 8.326778104693804972e-02
6.176556058640489955e-01 7.316523540209245446e-01
1.071628388873904214e+00 4.896868946215666984e-03
1.336683226479710718e-01 7.492457345884021569e-01
1.660233955607448353e+00 -1.987508703949436295e-01
2.135029009863825156e+00 3.964061676884890750e-01
-8.293749998027843962e-01 3.236848950895703236e-01
4.119141690480421780e-01 1.122972914010541556e+00
1.218154464239680657e+00 2.882858175226471475e-01
7.897201033618379828e-02 2.748479377957646630e-01
1.969986011758214639e-01 3.950639184352842948e-02
4.297181095698660025e-01 -7.010682962069241242e-01
1.456787080009402935e+00 -5.001146795659876521e-01
-3.961930430832997369e-02 8.944197376693803214e-01
1.079654065056882439e+00 4.706245611451663757e-01
-1.964700053734974583e-04 2.341733990121537823e-01
-6.636524411923372391e-01 6.091461600928977926e-01
1.694002267737840128e+00 -2.348554289773663317e-02
7.040567757903350155e-02 -7.935433469529779016e-02
1.985230915665188167e-01 7.471405976726527287e-01
2.738205680441290202e-01 3.340423803656479285e-01
7.272787968119681645e-02 2.502261216722104775e-01
2.085529028337040014e+00 1.881126142225913456e-01
1.859701327452210284e+00 1.242554747274825927e-01
-1.337897045964349108e-01 8.354458072724058049e-01
-9.044590475236657934e-01 2.654806037255566520e-01
1.510169531842797008e+00 -6.507552373782596322e-02
1.406506842244434452e+00 -1.515651235398605134e-01
8.193097792804589219e-02 9.709792425526811988e-01
-4.019408382209808672e-01 1.090040639645981857e+00
1.244728458316404496e-01 8.617818179380803967e-01
1.008130641204114525e-01 1.433374925192646421e+00
5.704334773237654810e-01 7.908133505275664055e-01
-6.224462674133881546e-01 5.442700773354951505e-01
-8.628897502573196210e-01 5.473833707773755330e-01
1.359288930064580292e+00 -5.866907224221765693e-01
-2.109896823036791491e-02 1.255673911345255078e+00
2.066048541829068164e+00 5.275881805046311879e-01
-6.790574905509294545e-01 7.708139281940451504e-01
9.823230625096401880e-02 9.455213213811797246e-01
-9.430782815907173822e-01 4.500931427216370295e-01
6.118035895561867443e-01 6.952492774875120851e-01
1.004381509373201586e+00 2.840147215556764609e-03
5.087160547923478271e-01 6.292373746812290891e-01
1.303720261616421183e+00 -3.453532409261830805e-01
